Run,Iter,Min Obj,sigma_C1_min,sigma_C2_min,sigma_H1_min,sigma_F_H2_min,sigma_F_H1_min,sigma_F_Hx_min,epsilon_C1_min,epsilon_C2_min,epsilon_H1_min,epsilon_F_H2_min,epsilon_F_H1_min,epsilon_F_Hx_min,Min Obj Cum.,sigma_C1_cum,sigma_C2_cum,sigma_H1_cum,sigma_F_H2_cum,sigma_F_H1_cum,sigma_F_Hx_cum,epsilon_C1_cum,epsilon_C2_cum,epsilon_H1_cum,epsilon_F_H2_cum,epsilon_F_H1_cum,epsilon_F_Hx_cum,R14-sim_liq_density-sse,R14-sim_vap_density-sse,R14-sim_Pvap-sse,R14-sim_Hvap-sse,R32-sim_liq_density-sse,R32-sim_vap_density-sse,R32-sim_Pvap-sse,R32-sim_Hvap-sse,R50-sim_liq_density-sse,R50-sim_vap_density-sse,R50-sim_Pvap-sse,R50-sim_Hvap-sse,R170-sim_liq_density-sse,R170-sim_vap_density-sse,R170-sim_Pvap-sse,R170-sim_Hvap-sse,R125-sim_liq_density-sse,R125-sim_vap_density-sse,R125-sim_Pvap-sse,R125-sim_Hvap-sse,R134a-sim_liq_density-sse,R134a-sim_vap_density-sse,R134a-sim_Pvap-sse,R134a-sim_Hvap-sse,R143a-sim_liq_density-sse,R143a-sim_vap_density-sse,R143a-sim_Pvap-sse,R143a-sim_Hvap-sse,R14-sim_liq_density-wt,R14-sim_vap_density-wt,R14-sim_Pvap-wt,R14-sim_Hvap-wt,R32-sim_liq_density-wt,R32-sim_vap_density-wt,R32-sim_Pvap-wt,R32-sim_Hvap-wt,R50-sim_liq_density-wt,R50-sim_vap_density-wt,R50-sim_Pvap-wt,R50-sim_Hvap-wt,R170-sim_liq_density-wt,R170-sim_vap_density-wt,R170-sim_Pvap-wt,R170-sim_Hvap-wt,R125-sim_liq_density-wt,R125-sim_vap_density-wt,R125-sim_Pvap-wt,R125-sim_Hvap-wt,R134a-sim_liq_density-wt,R134a-sim_vap_density-wt,R134a-sim_Pvap-wt,R134a-sim_Hvap-wt,R143a-sim_liq_density-wt,R143a-sim_vap_density-wt,R143a-sim_Pvap-wt,R143a-sim_Hvap-wt,Run Time,jac evals,Termination
86,988,11.336948743892442,3.7345758257042423,3.9999999999999996,2.414784265416957,2.717381792406008,3.8210024376244265,3.9999999999999996,68.17895838464027,75.00000000000001,5.1762617143130925,28.81906605891997,50.00000000000001,49.99999879727639,11.33694870747214,3.7345758257042423,3.9999999999999996,2.414784265416957,2.717381792406008,3.8210024376244265,3.9999999999999996,68.17895838464027,75.00000000000001,5.176262917036712,28.81906605891997,50.00000000000001,50.00000000000001,307260.27366443403,285660.18523528404,12144.149819190257,177460.5656664176,42.784729982037966,4.676439157620919,0.6780147712770299,52.644982298445555,13.177218953247584,15.923720551954183,7.815968043421675,204.87594603981927,26260.853833098226,6609.19977860323,910.0045466142808,138272.66713959252,4363619.698268289,38994.129933763936,173.29885771398355,94401.59805118434,625986.3288507315,32730.27503431432,1337.7670327802275,10534.686396633806,5438565.165668731,307556.4146293377,13994.795199430762,935403.1648399142,1.907792293042382e-09,3.367382855612807e-09,2.83016211420899e-06,4.0774437926092863e-07,8.742382754712332e-05,1.874126108149594e-05,0.007384729650116155,2.6966949150949018e-05,0.015015363515348866,0.01064644790757825,0.15856729390388635,0.006420973313258422,5.918324822916114e-05,8.919284628240484e-05,0.0016258236025206022,3.606249327079277e-05,3.5688257053179324e-09,5.2930708221524645e-08,1.7076440451024706e-06,9.85086132741812e-07,1.0994979008850303e-08,1.4193840109375462e-07,8.002139039061359e-06,6.728767759041129e-06,4.408940549229384e-09,1.4396844145643498e-08,8.760988044847956e-07,2.6325581673355266e-08,714.8318350315094,76,0
90,1077,11.808250840182074,3.7310327822436893,3.9999999999999996,2.4236779524280783,3.9999999999999996,3.7906047132698766,3.9999999999999996,68.87605894123472,75.00000000000001,5.054179854680884,49.99999879727639,50.00000000000001,50.00000000000001,11.808250824168182,3.7310312985112217,3.9999999999999996,2.423680496879509,3.9999999999999996,3.790603930537166,3.9999999999999996,68.87601411553885,75.00000000000001,5.054180632724057,50.00000000000001,50.00000000000001,50.00000000000001,325984.8416761007,289610.80617332546,12218.352974164949,178465.42132480306,1178966.513440233,1901.62720908954,729.3745678789129,456.81182661808776,12.104686037105985,16.02982271562597,7.595523237825102,213.84119120632596,26359.93855585678,6625.746835169468,914.2352121097772,139237.23009563697,4294413.148836842,40249.812572399285,162.55815713332117,94568.38642735673,771558.9203653554,25946.020939520477,1158.349094578463,2795.1860483036276,5475341.206413851,310757.7468748888,14094.38888710657,942615.9920002525,2.014423020602814e-09,3.5607444795564988e-09,2.9566338148416533e-06,4.259561840584395e-07,1.0770513435996671e-07,1.2915119074059682e-06,4.815005223701281e-06,3.880508428787505e-06,0.015676412353787472,0.011024060068858489,0.16473055825602992,0.006677848606794074,6.105881689661033e-05,9.302537395632364e-05,0.001666965828955213,3.697544524159956e-05,3.804486217079404e-09,5.622551432831384e-08,1.829484261107173e-06,1.0424893524393093e-06,1.1581640528491401e-08,1.481706364428212e-07,8.431462565260143e-06,7.1151493300239065e-06,4.660838474400578e-09,1.522028456556573e-08,9.262757234152693e-07,2.7828986854882662e-08,620.0798501968384,83,0
128,985,11.80839254638243,3.731236671094185,3.9999999999999996,2.4231829782256065,3.9999999999999996,3.8050800485465404,3.9999999999999996,68.82619247335316,75.00000000000001,5.062731429183429,50.00000000000001,50.00000000000001,50.00000000000001,11.808392490449025,3.731236771094185,3.9999999999999996,2.4231829782256065,3.9999999999999996,3.8050800485465404,3.9999999999999996,68.82619247335316,75.00000000000001,5.062730226459809,50.00000000000001,50.00000000000001,50.00000000000001,324580.41450762376,289308.01701577054,12212.54704300685,178384.58507188282,1179004.6479826446,1907.469841068887,730.4805038210288,449.87108543459135,12.159274705374191,16.000210320816354,7.601232038195689,213.925101787848,26340.444106608804,6623.0874950201105,913.7108295604176,139140.87256630432,4332887.595368199,39786.41417343949,167.31079892829325,94612.4330489191,771194.5144384844,25931.41074343033,1157.8055633021288,2789.948680810892,5473146.70958748,310556.1183118471,14087.920726492519,942164.3873182139,2.0101786338818867e-09,3.5528467069501878e-09,2.9527726642289427e-06,4.2540659999876243e-07,1.0753441371489463e-07,1.2889543005784529e-06,4.806128792270622e-06,3.8719140288596484e-06,0.01567254389202296,0.011020100020546156,0.1647380485258926,0.006677509570229609,6.106545150187015e-05,9.295108886794042e-05,0.001667764827524968,3.7001484733646716e-05,3.7810599044032405e-09,5.597417278957612e-08,1.813959254310186e-06,1.0397668295485597e-06,1.1555977707029752e-08,1.4784312269634843e-07,8.41278613327121e-06,7.099367619155871e-06,4.65056551296991e-09,1.5186701619941306e-08,9.242257743723377e-07,2.7767644334354043e-08,582.1523146629333,78,0
115,659,11.809322351533824,3.731141808260587,3.9999999999999996,2.4234295298359663,3.971909768271003,3.8812881250923903,3.9999999999999996,68.8587851689422,74.99999879727639,5.057193783758563,49.98381418429999,50.00000000000001,50.00000000000001,11.809322316382387,3.731140782505584,3.9999999999999996,2.423432213925019,3.971909592151544,3.881288079775362,3.9999999999999996,68.85881500684405,75.00000000000001,5.057186365792115,49.98380902161594,50.00000000000001,50.00000000000001,325528.87089129246,289520.83521341253,12216.734015032172,178444.4934751162,1106335.583989898,1748.1911791552257,612.1344976666858,558.4397591709205,12.119787086538743,16.020837681084775,7.598992836689202,213.59844432085217,26360.834019715323,6626.261276257181,914.2690657293563,139229.51050286315,4545482.411726325,37521.003761979824,194.7613822752218,94941.73402831123,763220.008917397,25899.980336131815,1156.176709614541,2843.6084485021474,5474341.15945181,310673.0247180796,14091.797216124325,942424.4182490257,2.013648424297578e-09,3.559254781401902e-09,2.956230422150588e-06,4.258956434691047e-07,1.1515158153073045e-07,1.3064059597343841e-06,5.156379891217659e-06,3.8795639460027405e-06,0.015674668342998542,0.011024941008948705,0.16473094608609926,0.006677748036573292,6.106062825277691e-05,9.300405527061609e-05,0.0016672762226865648,3.6980665795656924e-05,3.70884443956336e-09,5.5398398803471424e-08,1.757580020521908e-06,1.039622861424169e-06,1.1579302382612274e-08,1.4811210422604205e-07,8.427995566230437e-06,7.112172526260928e-06,4.658926965586537e-09,1.521401418991899e-08,9.25892854581386e-07,2.781760723149902e-08,380.7429358959198,51,0
55,1431,11.809428976105906,3.731177740995877,3.9999999999999996,2.4233063464263798,3.9999999999999996,3.9843979717948006,3.9999999999999996,68.84995264399036,75.00000000000001,5.0587892969274995,50.00000000000001,50.00000000000001,50.00000000000001,11.809428872029041,3.7311766003611635,3.9999999999999996,2.423310024775796,3.9999999999999996,3.9843955177114094,3.9999999999999996,68.84996375142468,75.00000000000001,5.058797819677694,50.00000000000001,50.00000000000001,50.00000000000001,325279.9067387432,289467.13053615304,12215.703782708451,178430.14186319313,1178864.6034944172,1904.3716955103707,729.8583501256358,453.28467940966016,12.13818978737877,16.01643936898415,7.600746318427274,213.62870234710198,26361.94164146801,6626.025201303233,914.2170385349444,139219.66305459876,4845033.7674885625,34557.16720544084,239.2021703312061,95318.603255525,771310.6944623123,25936.812881053855,1158.0198315029716,2792.132384517491,5473837.214467618,310629.7123220446,14090.460374778699,942326.6483166171,2.0129638193832687e-09,3.557974495457824e-09,2.9556458309869926e-06,4.258126305124348e-07,1.0765790828771453e-07,1.2906712132302052e-06,4.812250621519032e-06,3.877496517402632e-06,0.01567390225311846,0.011024134046523795,0.16473302055589475,0.006677727882476311,6.105557125423378e-05,9.298323000541361e-05,0.0016672794728912247,3.698036029929639e-05,3.60201928278869e-09,5.445792587403934e-08,1.679148320855668e-06,1.0369129967253178e-06,1.1572649713146982e-08,1.4805616641503236e-07,8.42492210142371e-06,7.109614193471197e-06,4.657269684259678e-09,1.5208589038702843e-08,9.255619181047682e-07,2.780772565932772e-08,961.8299567699432,129,2
46,1014,11.809456090629308,3.7311075041995743,3.9999999999999996,2.4234870138991598,3.971317427652213,3.923062175785704,3.9999999999999996,68.85688001306576,75.00000000000001,5.057409143500733,50.00000000000001,50.00000000000001,49.99999879727639,11.809456059118936,3.7311075041995743,3.9999999999999996,2.4234870138991598,3.971317427652213,3.923062175785704,3.9999999999999996,68.85688001306576,75.00000000000001,5.057410346224352,50.00000000000001,50.00000000000001,50.00000000000001,325441.14142296085,289492.86971662485,12216.08171511304,178433.63982563405,1104267.696981436,1741.749571976851,608.5973654788808,566.943604494799,12.130521486986307,16.03057333254091,7.60189952230815,213.66087041208914,26351.34696307408,6624.302034862239,913.9737374776223,139192.38474093867,4665195.7301276,36306.18888091597,211.75199263432452,95103.76457336158,762911.4658582355,25893.493263258315,1155.9397598286782,2842.22081296721,5474500.217267453,310680.863476268,14091.929218022471,942443.6824708491,2.012916699652313e-09,3.557927886551811e-09,2.9553435132652226e-06,4.2577332823541897e-07,1.1523133666147828e-07,1.30601592600112e-06,5.161072858401779e-06,3.87812867662995e-06,0.01567496485435301,0.01102250728602726,0.16473301716797728,0.006677627635292266,6.106860304413755e-05,9.300762451804485e-05,0.0016674802652947365,3.699037028188477e-05,3.6644871324892345e-09,5.5005038963403595e-08,1.7249816115942742e-06,1.0382351653319658e-06,1.1575026682728263e-08,1.4805393433541944e-07,8.424802851014058e-06,7.109521069297215e-06,4.657177113332898e-09,1.5208313762835758e-08,9.255449264390095e-07,2.7807125930606398e-08,581.4885845184326,78,0
139,1001,11.809518767323826,3.731110367564809,3.9999999999999996,2.4235040355170367,3.9999999999999996,3.999962064388959,3.9999999999999996,68.858928894246,75.00000000000001,5.057087103082051,50.00000000000001,50.00000000000001,49.99999879727639,11.809518743691498,3.731110367564809,3.9999999999999996,2.4235040355170367,3.9999999999999996,3.999962064388959,3.9999999999999996,68.858928894246,75.00000000000001,5.057088305805669,50.00000000000001,50.00000000000001,50.00000000000001,325507.93841648835,289509.6829392314,12216.435048466674,178439.03121457685,1178971.5301785574,1903.626319022656,729.7451392111989,454.3919871857324,12.120359763661547,16.021966406342372,7.5983418906214775,213.76545208258523,26353.041240398787,6624.975961349548,914.0752441295647,139205.55793510814,4891777.633790264,34127.384933169706,246.62383820964658,95375.74899105783,771432.2664394502,25940.98300871884,1158.162398414854,2793.3930824428458,5474577.9081106195,310688.1585048632,14092.166000472733,942459.9821928659,2.013110673962456e-09,3.5582919228183843e-09,2.955505053514146e-06,4.2579493858208975e-07,1.076536056924583e-07,1.2907275571547666e-06,4.8122927130352525e-06,3.877839929224109e-06,0.015675077370200814,0.011023200785354426,0.16473270528596462,0.006677718662642289,6.106454628383839e-05,9.300549208609435e-05,0.0016673348981449715,3.698624065677939e-05,3.5865779391365568e-09,5.432348438471056e-08,1.6678607942658112e-06,1.0366905956777933e-06,1.1573672295600021e-08,1.4806897559420213e-07,8.4256638617419e-06,7.110248508636198e-06,4.6576515173045986e-09,1.5209863973036418e-08,9.256395208822448e-07,2.7809959441717795e-08,575.8132829666138,77,0
51,1152,11.811930773233389,3.731068957635291,3.9999999999999996,2.423637747973491,3.9999999999999996,2.0287781298863212,3.9999999999999996,68.85785455783427,75.00000000000001,5.057061496034837,50.00000000000001,50.00000000000001,50.00000000000001,11.811930773233389,3.731068957635291,3.9999999999999996,2.423637747973491,3.9999999999999996,2.0287781298863212,3.9999999999999996,68.85785455783427,75.00000000000001,5.057061496034837,50.00000000000001,50.00000000000001,50.00000000000001,325440.79725736694,289485.3724976847,12215.842871381938,178428.86759387655,1179128.1525919582,1904.162859868762,729.8896028952138,454.0621838344575,12.114356010366446,16.023239451027166,7.597193988895743,213.97694218259232,26336.22955167725,6622.723901400899,913.727244586085,139159.46303009713,1710536.218364408,144956.54445937715,859.5396569408883,96315.1289129437,771498.6635028308,25942.705921635556,1158.2097183136518,2793.6983209464943,5474989.32997078,310713.1512364581,14092.742327723796,942519.2105663284,2.0121414858395246e-09,3.556550335569099e-09,2.954238213248535e-06,4.2561821619237517e-07,1.0760091095495657e-07,1.2900982830467577e-06,4.80990802896424e-06,3.875941913261433e-06,0.015675588825005117,0.011020582694023052,0.16473387906148884,0.00667758221768366,6.107737532885393e-05,9.301427443300983e-05,0.0016675980532463851,3.7000535431630556e-05,4.554102677529674e-09,5.991694757600754e-08,2.418389026578857e-06,1.0644282540396415e-06,1.1568001115711242e-08,1.4799626678399986e-07,8.421533255097356e-06,7.1067684072372435e-06,4.655343952054996e-09,1.520235632706072e-08,9.251810218817676e-07,2.7796118669072375e-08,664.1227581501007,89,0
117,1339,11.819019380182475,3.731111064906647,3.9999999999999996,2.4234844391234995,3.9999999999999996,3.999740493733208,3.9999999999999996,68.85518901219973,75.00000000000001,5.057751486416644,50.00000000000001,48.22114597493956,49.99999879727639,11.81901936223892,3.731111064906647,3.9999999999999996,2.4234844391234995,3.9999999999999996,3.999740493733208,3.9999999999999996,68.85518901219973,75.00000000000001,5.057751486416644,50.00000000000001,48.22114717766318,50.00000000000001,325390.7978487442,289481.2973943239,12215.850593625652,178430.2811484548,1178998.8850686792,1904.1065043008443,729.8511862052164,453.8854604170189,12.12795646965941,16.016629502196597,7.597439558091293,213.93818277251845,26350.51273346408,6624.392856486741,913.9796884282795,139192.6899482786,5163874.595863736,40052.500866832954,208.41681604242032,103312.2831647783,771413.2744366187,25940.087617299796,1158.1266963175776,2793.0275329662677,5474465.164655621,310675.9726355571,14091.742911538418,942433.1508810604,2.0124965236616044e-09,3.5571703187188956e-09,2.9548147148904674e-06,4.256977854718537e-07,1.076258345713083e-07,1.2903440613633765e-06,4.810929725065077e-06,3.876618567018217e-06,0.01567489122961206,0.0110219042626623,0.16473428355704486,0.006677711246729283,6.106080086428537e-05,9.299209187074446e-05,0.0016672698008541674,3.698647068624784e-05,3.589593035133758e-09,5.439212411393939e-08,1.670850473228083e-06,1.0364887040276485e-06,1.1570025229173484e-08,1.4802235763246465e-07,8.423008990052525e-06,7.108007273056452e-06,4.65618448166135e-09,1.520507444459339e-08,9.253473307218759e-07,2.780119075984593e-08,768.7106783390045,103,0
146,1460,11.93310879008941,3.730991196498798,3.9999999999999996,2.423911757891788,3.9999999999999996,3.745210836976381,2.1515008952898076,68.81262145192012,75.00000000000001,5.064084117351205,50.00000000000001,50.00000000000001,50.00000000000001,11.933107390442057,3.731005378081889,3.9999999999999996,2.423866659483548,3.9999999999999996,3.7453044262845747,2.152135689980933,68.81221068421789,75.00000000000001,5.064155882442914,50.00000000000001,50.00000000000001,50.00000000000001,3906156.6416782974,10472.946011802474,3087.5611878483123,141626.83932367168,1179954.815947774,1911.4522920814893,731.5178172716589,447.1145270239455,12.137680959128144,15.97029692162843,7.583640137199849,216.09708214266234,26242.605619863178,6609.534149618436,911.6023984192713,138863.95319140772,822846.0620422005,149617.06060444657,126.55489095677866,101965.0398128188,12344.112045102262,38630.34747124385,1460.0420293430032,24951.53954908878,2155724.1971487417,721668.8466068369,24669.261224944174,1236758.104234867,3.188684610668014e-09,3.706989270030654e-09,2.9944075458755007e-06,3.9858265640693857e-07,1.0715348543310578e-07,1.284289167358261e-06,4.7886722353717574e-06,3.8577193494125086e-06,0.0156753217610851,0.011001531204988941,0.16475305392751144,0.006677013586178612,6.111120431863554e-05,9.294364955463646e-05,0.0016685766352754507,3.70709898078239e-05,4.237498750936343e-09,5.901013163479257e-08,2.207460908676599e-06,1.0523067935096227e-06,1.1702078518985706e-08,1.510449262054293e-07,8.474999660313004e-06,7.073337368566677e-06,4.3395956443649665e-09,1.457581742203028e-08,8.609754093797031e-07,2.5330977033069595e-08,889.112024307251,119,0
60,1325,11.933937220821912,3.730988946103378,3.9999999999999996,2.4239243831233965,3.9999999999999996,3.9138405173128357,2.152445383645212,68.81555443347968,75.00000000000001,5.063500736656365,50.00000000000001,49.99999879727639,50.00000000000001,11.933937182926709,3.730988946103378,3.9999999999999996,2.4239243831233965,3.9999999999999996,3.9138405173128357,2.152445383645212,68.81555443347968,75.00000000000001,5.063501939379984,50.00000000000001,50.00000000000001,50.00000000000001,3911849.3323835805,10587.551088660026,3092.368672367784,141680.77897550358,1179937.3275855235,1911.0962433691063,731.441521520451,447.4830333576998,12.136429892021532,15.987120247035332,7.588741343616704,215.72170332901618,26243.59501432678,6609.617045545627,911.624328848303,138866.9018160639,1048308.555722475,139470.07954708376,106.09843515326796,103486.61851891002,12247.364063199482,38620.01817139974,1459.7548135341863,24935.490181330224,2155953.2877750057,721317.8734272481,24660.21249095357,1236338.8295075072,3.196771956328378e-09,3.7096206625968937e-09,2.9987925501320747e-06,3.99084777867193e-07,1.0718491989342646e-07,1.2847012562244191e-06,4.79016245421243e-06,3.859010332836217e-06,0.015675523086175175,0.011002723588399163,0.1647515418764959,0.006676944663178865,6.112229892977778e-05,9.296657374814637e-05,0.0016688612965964542,3.707617281162418e-05,4.079384415419408e-09,5.748664606479781e-08,2.0648413578849437e-06,1.0458263431131782e-06,1.170638581338367e-08,1.511082072430397e-07,8.478160276852028e-06,7.0757058252505194e-06,4.3418522843906545e-09,1.4583336386528884e-08,8.6141618412449e-07,2.534518166234727e-08,759.6609573364258,102,0
54,621,11.93405116024207,3.7309996320204286,3.9999999999999996,2.42390758945606,3.9999999999999996,3.8901151524407678,2.116994217330499,68.81580974386169,75.00000000000001,5.063559962415302,50.00000000000001,50.00000000000001,50.00000000000001,11.934051148449505,3.7309996320204286,3.9999999999999996,2.42390758945606,3.9999999999999996,3.8901151524407678,2.116994317330499,68.81580974386169,75.00000000000001,5.0635587596916825,50.00000000000001,50.00000000000001,50.00000000000001,3698649.191662224,7704.515102962682,2916.283996429191,139827.3362486019,1179905.7577294987,1910.973185707369,731.4053597401469,447.5656627586209,12.130174615968969,15.971149392025476,7.58341501285181,215.96784094326787,26247.37792132186,6610.503012405414,911.754279710726,138883.88995014972,992726.3108089911,144154.43620401746,110.36713598597666,103732.71658125517,16055.725894656338,39044.61932111062,1471.9425943902215,25576.66333950739,2150489.5469823624,735196.2881463506,25020.861310082768,1253321.5189981796,2.9463421497637376e-09,3.6639416062432054e-09,2.8640067370135193e-06,3.840189390240582e-07,1.0718242533040785e-07,1.2846805362818882e-06,4.790076828101045e-06,3.85895238965138e-06,0.015675403918926006,0.011003064669791746,0.16475170443823461,0.006677070911264042,6.111063732050224e-05,9.295071207597338e-05,0.0016685405642574871,3.7067435508393565e-05,4.089961404074787e-09,5.7623285033912215e-08,2.0800410354272878e-06,1.0462111688378048e-06,1.1691407773738724e-08,1.5061890735235886e-07,8.465741951460324e-06,7.075599693706274e-06,4.311502761454119e-09,1.4482711206942795e-08,8.556438001560245e-07,2.5129056947429547e-08,357.62231183052063,48,0
